,Comments,Label
3736,আমাকে কি কি কালার এর লেন্স ভালোলাগবে ?,0.0
3737,"ঠাণ্ডা মাথায় সব কিছু ঠিক হয়ে যাবে, ধৈর্য ধরে অপেক্ষা করেন।",0.0
3738,"অনেক ধন্যবাদ, এত ভালো একটা উদ্যোগ নেওয়ার জন্য ।",0.0
3739,যারা যারা লাইভে জয়েন করেছেন তাদের সকলকে অসংখ্য ধন্যবাদ,0.0
3740,আপনাদেরকে অসংখ্য ধন্যবাদ .এই ক্লাসটি করার জন্য,0.0
3741,আপু তোমাকে অনেক ভালো লাগে,0.0
3742,কিভাবে আর কোথায় পোষ্ট করবো?,0.0
3743,কাফতান দেখলে নিতে মন চায়,0.0
3744,আজকে তো একটা পরীকে দেখছি মনে হয় কি সুন্দর লাগছে,0.0
3745,কিভাবে কোর্সটিতে অংশগ্রহন করতে পারবো?,0.0
3746,চিন্তার কোন কারণ নেই অতি শীঘ্রই করা হবে।,0.0
3747,মার্কেটিং শিখুন সম্পূর্ণ বাংলায়,0.0
3748,সম্পূর্ণ ব্লগ পড়ে নিতে চলে যান এই লিংকে,0.0
3749,বরিশাল থেকে,0.0
3750,আপনার অনেক অভাব আছে,0.0
3751,তোমার বাসার কাছে যদি আমার বাসা হতো আমি তোমার খাবারে ভাগ বসাতামগো মেয়ে।,0.0
3752,চুই ঝাল হলো গাছের কান্ড,0.0
3753,আপু চশমা পড়লে আপনাকে অনেক সুন্দর লাগে,0.0
3754,গাজীপুর থেকে লাইভে জয়েন করার জন্য অসংখ্য ধন্যবাদ,0.0
3755,কলকাতায় কবে আসছো জানাবে তোমার সাথে দেখা করার খুব ইচ্ছা আছে,0.0
3756,"আপু হাতে মেহেদী পরেছ, কাল একটা সুন্দর নীল শাড়ি পরে ঘুরতে যেও ।",0.0
3757,আপু এগুলো আমার খেতে খুব ভালো লাগে কিন্তু আমি ওডার করতে পারি না,0.0
3758,বাইরে রান্না করা গরু খাই নাই। গরুর মাংস টা কেমন টেস্ট?,0.0
3759,বাইরে রান্না করা গরু খাই নাই। গরুর মাংস টা কেমন টেস্ট?,0.0
3760,আপনাদের অফিস কোথায় আমি সরাসরি কোর্স টা করবো,0.0
3761,আজকে সাধারণ এ অসাধারণ লাগছে আপু তোমায়,0.0
3762,মেহেদি টা খুব সুন্দর হয়ছে,0.0
3763,"যে যেমন সেই তো তাই বলবে, পাগলদে কথা কান দিও না",0.0
3764,মানুষের কৌতুহল হবে এটাই স্বাভাবিক,0.0
3765,"মাশাআল্লাহ 😍😍
সুন্দরী আপ্পু 🥰",0.0
3766,এই কাফতান টা আমি নিয়েছি আমার প্রিয়,0.0
3767,"এই লাইভটা ও করলে, আরও কিছু সময় তোমাকে দেখতে পাবো।",0.0
3768,আমাদের গবেষণা খাতে পর্যাপ্ত বাজেট এবং সুবিধা থাকলে আমাদের দেশের গবেষকরা কত কিছু করতে পারতো।,0.0
3769,দিন দিন উন্নতির বদলে অবনতি দেখে খারাপ লাগলো।,0.0
3770,আগের কথা বলাটাই বেশি ভালো ছিলো,0.0
3771,"নাম সবুজ, জামা সবুজ গেছেও সবুজ এর মাঝে। এর থেকে সবুজ হয় না।",0.0
3772,পাগলের মত মানুষ কে ভুগোল পরিয়ে লাভ নেই,0.0
3773,কত সুন্দর করে বুঝিয়ে বললা,0.0
3774,"প্রাকৃতিক দূর্যোগ,বলার কিছু নাই।",0.0
3775,একটা মানুষ এতটা সুন্দর হয় তা তোমাকে না দেখলে জানতাম না আপি।,0.0
3776,শুভ হোক আপনার আগামীর পথ চলা,0.0
3777,প্রত্যেকটা কাজ ই আসলে কষ্টের।এত গুলো লাইভ একদিনে।লাইভ এর প্রোডাক্ট গুলো সম্পর্কে ধারনা রাখা।সবার এত এত প্রশ্নের উত্তর দেয়া।,0.0
3778,আমি বাংলাদেশের মেয়ে তোমাকে দেখি খুব ভালোলাগে,0.0
3779,সত্যি ই অনেক সুন্দর,0.0
3780,অসাধারণ লাগতেছে,0.0
3781,"প্রিয় রবি , আজ আমি একটি নতুন রবি সিম ক্রয় করেছি । এখন নতুন সিমের কি অফার আছে জানালে উপকৃত হবো ।",0.0
3782,রবি থেকে অন্য অপারেটরে ব্যালেন্স ট্রান্সফার করা সম্ভব নয়।,0.0
3783,রবি এলিট পয়েন্ট দিয়ে কিছু ক্রয় করা যায়?,0.0
3784,আমার তিন বছরের মেয়ে তোমার অনেক বড়ো ফ্যান। তোমার নাম ও মুখস্থ।,0.0
3785,আপনার সমস্যাটি নিয়ে আমাদের কাস্টমার কেয়ার প্রতিনিধির সাথে যোগাযোগ করার জন্য অনুরোধ করছি।,0.0
3786,অনুগ্রহপূর্বক জানাবেন যে আপনি কি নেটওয়ার্ক রিলেটেড কোন সমস্যার সম্মুখীন হচ্ছেন?,0.0
3787,আপু আমি কালকের লাইভ থেকে কানের দুল অডারকরছি কিনতু রিপলাই দেন না,0.0
3788,আমি তোমার জন্য অনেক অনেক দোয়া করি।,0.0
3789,"মানুষের দুঃখে তুমি পাশে থাকো, সৃষ্ঠিকর্তা তোমার দুঃখে পাশে থাকবে ইনশাআল্লাহ ❤️",0.0
